"shortPostcode","Town","District","County","CrimeType","Year","Month","Population2022","Population2023","Population2024"
"HD1","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",24846.0100174446,24958.024008183,25063.277017125
"HD3","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2024,"2024-11",31692.1342827687,31835.0128549635,31969.2675095625
"HD5","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2024,"2024-11",33604.1149334448,33755.613343704,33897.967557
"HD3","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",31692.1342827687,31835.0128549635,31969.2675095625
"HD7","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2024,"2024-11",24536.5439924908,24647.162808534,24751.10485325
"HD7","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",24536.5439924908,24647.162808534,24751.10485325
"HD4","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",32759.0346345325,32906.7231446625,33045.4974171875
"HD5","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2024,"2024-11",33604.1149334448,33755.613343704,33897.967557
"HD3","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2024,"2024-11",31692.1342827687,31835.0128549635,31969.2675095625
"HD4","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Drugs",2024,"2024-11",32759.0346345325,32906.7231446625,33045.4974171875
"HD4","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Robbery",2024,"2024-11",32759.0346345325,32906.7231446625,33045.4974171875
"HD8","HUDDERSFIELD","KIRKLEES","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",37135.922994456,37303.34395788,37460.659665
"LS22","WETHERBY","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",17086.6363637953,17163.6685442565,17236.0511879375
"LS22","WETHERBY","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",17086.6363637953,17163.6685442565,17236.0511879375
"LS21","OTLEY","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",19183.6474000207,19270.1335964235,19351.3996270625
"LS21","OTLEY","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",19183.6474000207,19270.1335964235,19351.3996270625
"LS17","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",46989.0615372158,47200.903692159,47399.959400125
"LS14","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",37313.3790367372,37481.600030406,37639.66747925
"LS16","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",39448.2617893031,39626.1075370755,39793.2188055625
"LS16","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",39448.2617893031,39626.1075370755,39793.2188055625
"LS20","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",13701.9869719929,13763.7600390045,13821.8045844375
"LS20","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",13701.9869719929,13763.7600390045,13821.8045844375
"LS19","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",21462.4426746805,21559.2024302025,21650.1219246875
"LS19","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",21462.4426746805,21559.2024302025,21650.1219246875
"LS19","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",21462.4426746805,21559.2024302025,21650.1219246875
"LS17","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",46989.0615372158,47200.903692159,47399.959400125
"LS17","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",46989.0615372158,47200.903692159,47399.959400125
"LS16","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",39448.2617893031,39626.1075370755,39793.2188055625
"LS8","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",52247.8198633538,52483.370231649,52704.703163875
"LS18","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",20445.3165786785,20537.4907949925,20624.1015259375
"LS13","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",37894.4393703043,38065.2799752015,38225.8089198125
"LS18","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",20445.3165786785,20537.4907949925,20624.1015259375
"LS15","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",37861.9778991553,38032.6721570565,38193.0635879375
"LS25","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",43192.1514618211,43386.8758964655,43569.8470818125
"LS6","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",52238.0814220091,52473.5878862055,52694.8795643125
"LS6","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",52238.0814220091,52473.5878862055,52694.8795643125
"LS8","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",52247.8198633538,52483.370231649,52704.703163875
"LS1","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",6231.5204115697,6259.6141565685,6286.0122089375
"LS7","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",30585.1981165878,30723.086256219,30852.651692625
"LS7","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",30585.1981165878,30723.086256219,30852.651692625
"LS7","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",30585.1981165878,30723.086256219,30852.651692625
"LS14","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",37313.3790367372,37481.600030406,37639.66747925
"LS14","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",37313.3790367372,37481.600030406,37639.66747925
"BD10","BRADFORD","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",28005.5932092806,28131.851640963,28250.489319625
"BD10","BRADFORD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",28005.5932092806,28131.851640963,28250.489319625
"LS28","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",41005.3303554168,41190.195880764,41363.9032245
"LS6","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",52238.0814220091,52473.5878862055,52694.8795643125
"LS4","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",9816.3488754576,9860.604207048,9902.188359
"LS4","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",9816.3488754576,9860.604207048,9902.188359
"LS5","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",9204.9911688181,9246.4902986505,9285.4846086875
"LS5","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",9204.9911688181,9246.4902986505,9285.4846086875
"LS5","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",9204.9911688181,9246.4902986505,9285.4846086875
"LS13","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",37894.4393703043,38065.2799752015,38225.8089198125
"LS8","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",52247.8198633538,52483.370231649,52704.703163875
"LS13","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",37894.4393703043,38065.2799752015,38225.8089198125
"LS2","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",10950.336267596,10999.70398758,11046.0919525
"LS2","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",10950.336267596,10999.70398758,11046.0919525
"LS1","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",6231.5204115697,6259.6141565685,6286.0122089375
"LS4","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",9816.3488754576,9860.604207048,9902.188359
"LS1","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",6231.5204115697,6259.6141565685,6286.0122089375
"LS15","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",37861.9778991553,38032.6721570565,38193.0635879375
"LS15","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",37861.9778991553,38032.6721570565,38193.0635879375
"LS12","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",44308.8260693467,44508.5848406535,44696.2864983125
"LS12","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",44308.8260693467,44508.5848406535,44696.2864983125
"LS12","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",44308.8260693467,44508.5848406535,44696.2864983125
"LS9","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",39393.0772883498,39570.674246229,39737.551741375
"LS9","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",39393.0772883498,39570.674246229,39737.551741375
"LS9","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",39393.0772883498,39570.674246229,39737.551741375
"LS2","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",10950.336267596,10999.70398758,11046.0919525
"LS28","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",41005.3303554168,41190.195880764,41363.9032245
"BD3","BRADFORD","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",36812.3903320043,36978.3527037015,37134.2978573125
"BD3","BRADFORD","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",36812.3903320043,36978.3527037015,37134.2978573125
"LS10","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",38449.5305269522,38622.873665481,38785.754094875
"LS10","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",38449.5305269522,38622.873665481,38785.754094875
"BD4","BRADFORD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",33779.4068776494,33931.695561687,34074.792349125
"LS28","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",41005.3303554168,41190.195880764,41363.9032245
"LS11","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",37649.8962876485,37819.6344118425,37979.1274196875
"LS11","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",37649.8962876485,37819.6344118425,37979.1274196875
"LS10","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",38449.5305269522,38622.873665481,38785.754094875
"LS11","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",37649.8962876485,37819.6344118425,37979.1274196875
"LS26","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",32484.1941788043,32630.6436177015,32768.2536073125
"LS25","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",43192.1514618211,43386.8758964655,43569.8470818125
"LS25","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",43192.1514618211,43386.8758964655,43569.8470818125
"LS27","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",38623.7404221185,38797.8689561925,38961.4873759375
"LS27","LEEDS","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",38623.7404221185,38797.8689561925,38961.4873759375
"BD11","BRADFORD","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",12286.6668298965,12342.0591678825,12394.1081146875
"BD11","BRADFORD","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",12286.6668298965,12342.0591678825,12394.1081146875
"BD11","BRADFORD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",12286.6668298965,12342.0591678825,12394.1081146875
"BD1","BRADFORD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",4150.7401109188,4169.453013474,4187.03643575
"LS26","LEEDS","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",32484.1941788043,32630.6436177015,32768.2536073125
"LS26","LEEDS","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",32484.1941788043,32630.6436177015,32768.2536073125
"WF10","CASTLEFORD","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",49186.7031340031,49408.4529805755,49616.8183680625
"WF10","CASTLEFORD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",49186.7031340031,49408.4529805755,49616.8183680625
"WF3","WAKEFIELD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",35268.3063543502,35427.307487271,35576.711571125
"WF3","WAKEFIELD","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",35268.3063543502,35427.307487271,35576.711571125
"WF12","DEWSBURY","LEEDS","WEST YORKSHIRE","Robbery",2024,"2024-11",36763.6981252808,36929.440976484,37085.1798595
"WF2","WAKEFIELD","LEEDS","WEST YORKSHIRE","Drugs",2024,"2024-11",55209.3880811809,55458.2901737445,55692.1689419375
"WF2","WAKEFIELD","LEEDS","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",55209.3880811809,55458.2901737445,55692.1689419375
"DN14","GOOLE","SELBY","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",50036.1116290686,50261.690888703,50473.654552125
"WF10","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",49186.7031340031,49408.4529805755,49616.8183680625
"WF10","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",49186.7031340031,49408.4529805755,49616.8183680625
"WF10","CASTLEFORD","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",49186.7031340031,49408.4529805755,49616.8183680625
"WF3","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",35268.3063543502,35427.307487271,35576.711571125
"WF1","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",36678.2162512551,36843.5737220355,36998.9504855625
"LS26","LEEDS","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",32484.1941788043,32630.6436177015,32768.2536073125
"WF1","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",36678.2162512551,36843.5737220355,36998.9504855625
"WF11","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",18377.5208664872,18460.372779156,18538.2238855
"WF11","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",18377.5208664872,18460.372779156,18538.2238855
"WF8","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",35032.4196640008,35190.357342084,35338.7621595
"WF8","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",35032.4196640008,35190.357342084,35338.7621595
"WF8","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",35032.4196640008,35190.357342084,35338.7621595
"WF2","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",55209.3880811809,55458.2901737445,55692.1689419375
"WF11","KNOTTINGLEY","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",18377.5208664872,18460.372779156,18538.2238855
"WF7","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",21841.1598380855,21939.6269752275,22032.1507965625
"WF6","NORMANTON","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",23066.0393494411,23170.0286465655,23267.7413193125
"WF6","NORMANTON","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",23066.0393494411,23170.0286465655,23267.7413193125
"WF6","NORMANTON","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",23066.0393494411,23170.0286465655,23267.7413193125
"WF1","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",36678.2162512551,36843.5737220355,36998.9504855625
"WF2","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",55209.3880811809,55458.2901737445,55692.1689419375
"WF12","DEWSBURY","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",36763.6981252808,36929.440976484,37085.1798595
"WF12","DEWSBURY","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",36763.6981252808,36929.440976484,37085.1798595
"WF5","OSSETT","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",22972.9831321473,23076.5529012165,23173.8713679375
"WF5","OSSETT","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",22972.9831321473,23076.5529012165,23173.8713679375
"WF4","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",46861.3797506964,47072.646274122,47271.16109475
"WF4","WAKEFIELD","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",46861.3797506964,47072.646274122,47271.16109475
"WF7","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",21841.1598380855,21939.6269752275,22032.1507965625
"S75","BARNSLEY","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",47175.1739718034,47387.855182857,47587.699302875
"S71","BARNSLEY","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",48575.3454273636,48794.339072178,49000.11461775
"WF9","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",42465.0145080835,42656.4607700175,42836.3516478125
"WF9","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Drugs",2024,"2024-11",42465.0145080835,42656.4607700175,42836.3516478125
"S72","BARNSLEY","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",27434.2713170582,27557.954041611,27674.171478625
"S72","BARNSLEY","WAKEFIELD","WEST YORKSHIRE","Vehicle crime",2024,"2024-11",27434.2713170582,27557.954041611,27674.171478625
"WF9","PONTEFRACT","WAKEFIELD","WEST YORKSHIRE","Robbery",2024,"2024-11",42465.0145080835,42656.4607700175,42836.3516478125
"S71","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",48575.3454273636,48794.339072178,49000.11461775
"S71","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",48575.3454273636,48794.339072178,49000.11461775
"S71","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",48575.3454273636,48794.339072178,49000.11461775
"S72","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",27434.2713170582,27557.954041611,27674.171478625
"S75","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",47175.1739718034,47387.855182857,47587.699302875
"S75","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",47175.1739718034,47387.855182857,47587.699302875
"S72","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",27434.2713170582,27557.954041611,27674.171478625
"S72","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",27434.2713170582,27557.954041611,27674.171478625
"S70","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",42025.7025985337,42215.1682977885,42393.1981564375
"S70","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",42025.7025985337,42215.1682977885,42393.1981564375
"S70","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",42025.7025985337,42215.1682977885,42393.1981564375
"S63","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",41221.7401630768,41407.581335064,41582.205437
"S63","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",41221.7401630768,41407.581335064,41582.205437
"S75","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",47175.1739718034,47387.855182857,47587.699302875
"S63","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",41221.7401630768,41407.581335064,41582.205437
"S73","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",29230.4727206362,29362.253312301,29486.079842375
"S73","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",29230.4727206362,29362.253312301,29486.079842375
"S73","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",29230.4727206362,29362.253312301,29486.079842375
"S74","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",19163.088468293,19249.481978265,19330.660916875
"S74","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Drugs",2024,"2024-12",19163.088468293,19249.481978265,19330.660916875
"S74","BARNSLEY","BARNSLEY","SOUTH YORKSHIRE","Robbery",2024,"2024-12",19163.088468293,19249.481978265,19330.660916875
"DN8","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",18714.0381173985,18798.4071605925,18877.6838259375
"DN8","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",18714.0381173985,18798.4071605925,18877.6838259375
"DN5","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",44216.8519010912,44416.196022576,44603.508058
"DN6","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",33703.6634449684,33855.610652682,33998.38657475
"DN6","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",33703.6634449684,33855.610652682,33998.38657475
"DN6","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2024,"2024-12",33703.6634449684,33855.610652682,33998.38657475
"DN8","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2024,"2024-12",18714.0381173985,18798.4071605925,18877.6838259375
"DN7","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",26629.226832563,26749.280151615,26862.087248125
"DN7","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2024,"2024-12",26629.226832563,26749.280151615,26862.087248125
"DN7","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",26629.226832563,26749.280151615,26862.087248125
"DN5","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",44216.8519010912,44416.196022576,44603.508058
"DN3","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",32536.1325326427,32682.8161267335,32820.6461383125
"DN3","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",32536.1325326427,32682.8161267335,32820.6461383125
"DN2","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",26565.3859393033,26685.1514425965,26797.6880954375
"DN5","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2024,"2024-12",44216.8519010912,44416.196022576,44603.508058
"DN3","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2024,"2024-12",32536.1325326427,32682.8161267335,32820.6461383125
"DN2","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",26565.3859393033,26685.1514425965,26797.6880954375
"DN1","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Robbery",2024,"2024-12",9451.6983495505,9494.3097165525,9534.3491309375
"DN1","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",9451.6983495505,9494.3097165525,9534.3491309375
"DN1","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",9451.6983495505,9494.3097165525,9534.3491309375
"DN12","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Drugs",2024,"2024-12",26097.9407547577,26215.5988613085,26326.1553164375
"DN12","DONCASTER","DONCASTER","SOUTH YORKSHIRE","Vehicle crime",2024,"2024-12",26097.9407547577,26215.5988613085,26326.1553164375
